time_of_day,weather_condition,holidays,crowded
22,4,1,FALSE
13,5,0,FALSE
12,1,0,TRUE
19,2,1,TRUE
14,4,1,FALSE
13,5,0,FALSE
6,3,1,FALSE
16,4,0,FALSE
21,3,1,FALSE
20,2,1,FALSE
14,1,0,FALSE
14,3,0,FALSE
17,1,1,TRUE
22,1,0,FALSE
8,2,0,FALSE
8,5,1,TRUE
15,3,1,TRUE
13,4,0,TRUE
19,5,0,TRUE
12,4,0,FALSE
13,3,1,FALSE
10,4,0,FALSE
11,1,0,TRUE
14,4,1,FALSE
8,2,0,FALSE
17,4,1,TRUE
22,2,1,TRUE
19,4,0,FALSE
20,2,1,FALSE
13,5,1,TRUE
22,4,1,TRUE
16,5,0,TRUE
10,2,1,TRUE
8,1,0,TRUE
11,4,0,FALSE
16,4,0,FALSE
7,4,0,FALSE
18,2,0,TRUE
15,2,0,FALSE
21,2,0,TRUE
10,4,1,TRUE
6,1,1,FALSE
12,1,1,FALSE
11,2,1,FALSE
10,4,0,TRUE
6,1,1,FALSE
7,3,1,TRUE
14,3,1,FALSE
12,3,0,TRUE
10,2,0,FALSE
10,4,1,FALSE
8,3,1,FALSE
9,4,1,FALSE
11,2,1,FALSE
17,1,1,FALSE
11,5,0,FALSE
18,4,0,TRUE
12,5,1,FALSE
11,4,0,TRUE
10,1,0,FALSE
21,4,1,FALSE
8,5,0,TRUE
21,3,1,TRUE
13,2,1,TRUE
6,5,1,FALSE
6,3,0,FALSE
12,2,1,FALSE
20,5,0,FALSE
16,5,1,TRUE
7,5,1,TRUE
11,4,1,TRUE
10,1,1,TRUE
13,3,0,FALSE
14,1,1,TRUE
17,1,0,FALSE
7,2,1,FALSE
16,5,0,TRUE
8,4,1,FALSE
19,3,0,FALSE
12,2,0,TRUE
6,4,0,FALSE
9,3,1,TRUE
20,1,1,FALSE
6,5,1,FALSE
13,5,0,TRUE
20,1,1,FALSE
19,4,0,FALSE
11,1,0,FALSE
17,2,1,TRUE
9,3,0,FALSE
21,5,0,TRUE
13,1,1,FALSE
14,1,0,FALSE
12,5,0,FALSE
9,5,1,TRUE
12,5,1,FALSE
14,2,1,FALSE
22,3,0,TRUE
22,1,0,FALSE
21,5,0,FALSE
18,3,0,FALSE
10,2,1,FALSE
22,2,1,FALSE
10,3,0,FALSE
22,1,1,FALSE
18,1,0,TRUE
16,4,1,FALSE
16,5,1,TRUE
9,4,0,FALSE
9,1,0,TRUE
13,1,1,FALSE
7,3,0,TRUE
10,3,1,TRUE
10,1,0,FALSE
7,3,0,FALSE
9,5,1,FALSE
19,5,1,TRUE
12,2,1,FALSE
14,4,1,FALSE
18,1,1,TRUE
6,5,0,TRUE
16,3,1,FALSE
17,5,1,FALSE
20,3,1,TRUE
18,1,0,TRUE
9,4,0,FALSE
16,1,1,FALSE
22,5,1,TRUE
13,1,1,TRUE
19,3,0,FALSE
19,1,1,TRUE
9,3,1,FALSE
15,3,1,FALSE
8,4,1,TRUE
10,5,1,TRUE
18,5,0,FALSE
10,3,1,TRUE
7,2,0,TRUE
21,2,1,TRUE
12,2,0,TRUE
14,5,0,FALSE
7,2,0,TRUE
7,3,0,FALSE
18,3,1,FALSE
11,1,1,TRUE
9,1,1,FALSE
7,3,1,TRUE
11,3,0,TRUE
18,2,1,FALSE
6,5,1,FALSE
6,4,1,TRUE
7,5,0,FALSE
22,3,0,FALSE
19,2,1,FALSE
14,5,0,TRUE
17,1,1,TRUE
10,4,0,TRUE
11,4,1,TRUE
11,4,0,FALSE
22,1,0,FALSE
20,5,0,TRUE
17,4,1,TRUE
14,3,0,TRUE
12,2,0,FALSE
20,1,0,FALSE
10,5,0,TRUE
7,4,1,FALSE
22,3,1,FALSE
16,2,0,TRUE
15,2,0,FALSE
20,1,1,TRUE
12,5,0,TRUE
14,3,0,TRUE
9,4,0,FALSE
14,1,0,TRUE
6,4,0,TRUE
12,1,1,TRUE
21,2,1,TRUE
8,4,0,TRUE
7,2,1,FALSE
6,4,1,FALSE
9,2,0,FALSE
6,4,0,FALSE
9,3,0,TRUE
20,3,0,TRUE
15,5,0,FALSE
6,3,1,FALSE
18,3,0,TRUE
17,5,0,TRUE
7,3,1,TRUE
18,3,1,FALSE
20,5,1,FALSE
12,5,1,FALSE
7,3,1,FALSE
6,4,1,FALSE
19,1,0,TRUE
7,5,0,FALSE
20,4,0,FALSE
10,3,1,FALSE
19,4,1,FALSE
16,2,1,TRUE
18,5,1,FALSE
16,3,0,TRUE
9,5,1,FALSE
9,3,0,FALSE
17,4,0,TRUE
15,3,1,TRUE
22,2,0,FALSE
7,4,1,FALSE
16,5,0,FALSE
7,3,0,FALSE
7,3,1,TRUE
18,1,0,TRUE
18,1,0,TRUE
22,2,0,TRUE
20,3,0,TRUE
19,2,1,TRUE
6,5,1,TRUE
21,1,1,TRUE
21,2,0,TRUE
16,5,1,TRUE
21,3,0,FALSE
12,1,1,TRUE
20,3,0,TRUE
15,3,0,FALSE
22,3,1,FALSE
12,5,0,FALSE
14,5,1,FALSE
19,1,1,FALSE
6,4,0,TRUE
22,3,1,FALSE
6,5,1,FALSE
16,1,0,FALSE
18,4,1,TRUE
18,2,0,TRUE
11,5,0,FALSE
18,2,0,TRUE
11,4,0,TRUE
13,4,0,TRUE
6,5,1,FALSE
17,3,0,FALSE
6,2,0,TRUE
17,3,0,TRUE
19,3,1,FALSE
10,1,1,TRUE
17,1,0,TRUE
7,1,1,FALSE
11,2,1,FALSE
21,4,0,FALSE
7,5,1,FALSE
8,5,0,FALSE
20,5,0,FALSE
16,1,0,TRUE
11,2,0,TRUE
22,5,0,FALSE
10,3,1,FALSE
15,2,0,TRUE
16,3,1,TRUE
13,2,0,FALSE
8,3,1,TRUE
22,5,0,FALSE
11,2,1,TRUE
6,4,1,FALSE
20,5,1,FALSE
22,5,0,TRUE
13,5,1,TRUE
7,4,0,FALSE
20,3,1,TRUE
21,4,1,TRUE
22,3,0,FALSE
10,3,0,FALSE
11,4,0,TRUE
11,2,0,FALSE
16,5,0,FALSE
13,2,1,TRUE
20,1,0,FALSE
9,2,1,TRUE
13,4,0,TRUE
6,5,1,FALSE
9,3,0,FALSE
21,1,0,FALSE
13,1,0,TRUE
8,5,0,TRUE
20,2,1,FALSE
22,3,0,TRUE
6,4,1,TRUE
14,1,0,TRUE
21,4,1,TRUE
15,5,1,TRUE
12,2,0,TRUE
21,2,0,FALSE
15,4,0,TRUE
15,5,1,TRUE
22,2,1,TRUE
17,1,1,FALSE
22,4,0,TRUE
12,5,1,FALSE
17,3,1,TRUE
13,3,1,FALSE
22,2,1,TRUE
20,1,1,TRUE
16,2,1,FALSE
17,5,1,FALSE
12,1,0,FALSE
22,3,1,TRUE
20,2,1,FALSE
7,2,1,FALSE
10,1,0,FALSE
19,4,1,TRUE
8,4,0,TRUE
13,2,1,TRUE
20,1,0,FALSE
10,3,1,FALSE
8,3,1,FALSE
10,5,0,TRUE
6,1,0,FALSE
21,3,0,TRUE
9,4,0,FALSE
10,1,1,TRUE
16,2,1,TRUE
19,4,0,TRUE
17,3,1,FALSE
17,1,1,FALSE
10,5,1,FALSE
15,3,0,FALSE
8,3,1,TRUE
13,4,0,FALSE
22,2,0,TRUE
16,3,0,FALSE
21,4,0,FALSE
16,1,0,FALSE
22,1,0,TRUE
15,4,0,FALSE
11,1,0,TRUE
14,1,0,FALSE
12,4,0,TRUE
18,1,0,TRUE
20,3,0,TRUE
6,5,0,TRUE
14,5,1,TRUE
20,5,1,TRUE
15,1,1,TRUE
10,5,0,FALSE
7,5,0,FALSE
14,3,0,FALSE
20,3,1,FALSE
18,2,0,TRUE
12,5,0,FALSE
6,1,0,FALSE
10,1,1,TRUE
10,5,0,FALSE
22,2,0,FALSE
12,5,0,FALSE
22,1,1,FALSE
6,4,1,FALSE
7,5,0,FALSE
18,4,1,TRUE
8,4,0,FALSE
17,5,1,TRUE
15,4,0,TRUE
18,3,1,TRUE
12,5,1,FALSE
10,2,0,TRUE
11,2,0,FALSE
19,3,1,FALSE
9,1,0,TRUE
12,3,0,TRUE
18,3,0,FALSE
18,2,0,TRUE
11,2,0,TRUE
22,4,0,FALSE
12,3,1,FALSE
18,4,1,TRUE
22,4,1,TRUE
20,5,0,FALSE
16,4,0,TRUE
16,2,1,TRUE
6,5,1,TRUE
16,3,1,TRUE
6,4,0,TRUE
12,4,0,TRUE
13,4,1,TRUE
8,3,0,TRUE
17,2,1,TRUE
22,4,1,FALSE
13,4,1,FALSE
7,5,1,FALSE
21,3,1,FALSE
22,5,0,FALSE
12,3,1,TRUE
6,2,0,TRUE
22,5,0,TRUE
9,2,1,TRUE
13,2,1,FALSE
10,2,1,FALSE
9,4,0,FALSE
11,4,0,FALSE
18,2,0,TRUE
22,5,1,TRUE
12,5,0,TRUE
17,1,1,FALSE
9,2,0,FALSE
8,4,0,TRUE
19,4,0,FALSE
22,5,0,FALSE
13,3,1,TRUE
16,5,0,FALSE
17,3,0,TRUE
22,3,1,TRUE
15,2,1,TRUE
14,5,0,FALSE
9,1,1,FALSE
10,2,1,FALSE
10,2,1,FALSE
21,2,0,TRUE
18,3,1,FALSE
7,2,1,TRUE
10,4,0,FALSE
10,5,1,FALSE
22,2,1,TRUE
14,4,0,FALSE
7,4,1,FALSE
13,2,0,FALSE
17,5,1,FALSE
11,1,0,FALSE
18,2,1,TRUE
16,3,1,TRUE
13,2,1,FALSE
19,5,1,FALSE
19,3,1,TRUE
17,4,1,FALSE
21,4,0,TRUE
8,5,0,TRUE
22,1,0,TRUE
12,1,0,TRUE
15,5,1,FALSE
10,3,0,TRUE
14,3,1,TRUE
7,2,0,TRUE
21,2,1,TRUE
10,2,1,FALSE
13,4,0,TRUE
13,3,1,TRUE
20,2,0,TRUE
17,5,1,TRUE
21,1,1,FALSE
11,5,1,FALSE
8,3,0,FALSE
7,5,1,TRUE
8,5,0,FALSE
12,3,1,TRUE
7,2,0,TRUE
18,1,0,TRUE
13,1,1,TRUE
10,4,1,FALSE
7,2,1,TRUE
22,4,1,FALSE
21,1,0,FALSE
20,4,0,TRUE
18,2,1,FALSE
21,1,0,TRUE
15,5,1,FALSE
9,1,1,TRUE
17,4,0,FALSE
20,1,0,TRUE
16,3,1,TRUE
16,5,0,TRUE
22,1,0,FALSE
6,4,0,TRUE
17,4,1,TRUE
8,5,1,FALSE
19,4,1,TRUE
8,4,1,FALSE
8,2,0,FALSE
22,4,1,FALSE
12,5,1,FALSE
10,3,1,TRUE
12,4,0,TRUE
8,3,1,TRUE
22,1,0,FALSE
21,1,1,FALSE
15,4,0,FALSE
12,1,1,TRUE
9,3,1,TRUE
8,3,0,FALSE
19,3,0,TRUE
11,4,0,TRUE
6,2,0,FALSE
8,5,1,FALSE
14,2,0,FALSE
9,2,1,TRUE
10,2,1,TRUE
19,2,1,TRUE
8,3,1,TRUE
13,1,1,FALSE
14,2,1,TRUE
18,2,0,TRUE
16,5,0,TRUE
17,2,0,TRUE
11,1,1,TRUE
13,3,0,FALSE
8,1,0,TRUE
20,2,1,FALSE
22,1,0,TRUE
19,4,0,FALSE
14,4,1,FALSE
16,2,1,TRUE
8,2,0,TRUE
14,3,0,FALSE
8,5,0,FALSE
9,1,0,FALSE
11,4,0,TRUE
14,3,0,TRUE
17,1,0,FALSE
7,4,1,FALSE
14,3,1,FALSE
15,2,1,TRUE
17,5,0,FALSE
10,1,0,TRUE
7,2,0,TRUE
17,4,1,FALSE
12,1,0,FALSE
7,1,1,TRUE
11,1,1,TRUE
6,3,0,TRUE
21,2,1,FALSE
11,2,0,FALSE
22,3,1,TRUE
9,4,1,TRUE
22,4,1,FALSE
17,2,1,FALSE
16,4,1,FALSE
12,4,0,TRUE
14,2,1,FALSE
16,1,1,TRUE
21,3,1,TRUE
15,4,0,FALSE
20,1,1,TRUE
12,1,0,FALSE
9,1,1,FALSE
16,2,0,TRUE
17,3,1,TRUE
8,5,1,FALSE
9,4,0,TRUE
20,3,0,FALSE
6,2,1,FALSE
7,2,1,TRUE
21,1,0,FALSE
22,1,1,TRUE
15,3,0,TRUE
16,1,1,TRUE
9,5,1,TRUE
20,1,0,FALSE
12,1,1,FALSE
19,2,1,FALSE
19,2,0,TRUE
19,5,1,TRUE
17,4,0,TRUE
6,5,0,TRUE
10,2,1,TRUE
11,2,0,FALSE
18,2,0,TRUE
19,4,0,TRUE
21,4,0,TRUE
11,1,0,TRUE
6,5,1,TRUE
11,5,1,FALSE
7,1,0,TRUE
10,4,0,FALSE
8,5,1,FALSE
20,3,0,TRUE
15,3,1,FALSE
17,4,1,TRUE
11,1,0,TRUE
6,5,0,FALSE
10,4,0,FALSE
22,2,0,FALSE
15,2,1,FALSE
14,1,0,TRUE
19,3,0,FALSE
20,1,0,TRUE
16,3,0,TRUE
6,5,0,FALSE
21,3,1,FALSE
16,3,1,FALSE
7,2,0,TRUE
18,5,0,FALSE
8,5,1,TRUE
7,3,1,FALSE
6,4,0,FALSE
18,1,1,TRUE
10,2,1,TRUE
17,1,0,FALSE
13,4,1,TRUE
10,3,1,FALSE
13,2,1,FALSE
9,5,0,TRUE
18,5,1,FALSE
22,1,0,TRUE
9,1,1,TRUE
12,1,1,TRUE
6,1,1,TRUE
21,1,1,FALSE
15,5,1,TRUE
13,4,0,FALSE
22,1,0,FALSE
7,3,1,TRUE
17,4,1,TRUE
8,2,0,TRUE
6,3,1,FALSE
11,5,0,FALSE
20,5,1,TRUE
22,3,0,TRUE
7,3,0,TRUE
21,3,1,TRUE
10,1,0,FALSE
17,5,1,TRUE
8,1,1,TRUE
7,3,1,TRUE
11,5,0,FALSE
11,2,1,FALSE
9,1,0,FALSE
15,3,0,TRUE
8,4,1,TRUE
6,5,0,FALSE
14,1,1,FALSE
16,4,1,TRUE
14,1,0,TRUE
12,1,1,TRUE
9,4,0,TRUE
11,5,1,TRUE
18,3,0,TRUE
21,4,0,TRUE
7,4,1,TRUE
7,3,1,TRUE
18,1,1,FALSE
11,3,1,TRUE
14,5,0,TRUE
14,4,1,FALSE
15,4,1,FALSE
11,5,0,TRUE
6,1,0,FALSE
8,1,1,FALSE
7,4,1,FALSE
22,4,0,TRUE
9,4,0,TRUE
6,3,0,FALSE
17,4,0,TRUE
21,4,0,FALSE
18,3,1,FALSE
8,4,1,FALSE
11,4,1,TRUE
21,4,0,FALSE
16,4,0,TRUE
18,1,1,FALSE
6,1,0,FALSE
6,3,1,FALSE
19,1,1,TRUE
14,5,1,TRUE
20,5,0,TRUE
7,5,1,TRUE
7,4,0,TRUE
6,3,0,TRUE
10,2,0,TRUE
14,1,0,FALSE
17,5,1,TRUE
19,4,1,FALSE
10,5,0,TRUE
7,2,0,TRUE
9,4,1,TRUE
13,2,0,FALSE
7,1,0,TRUE
11,2,0,TRUE
12,2,1,TRUE
13,5,1,FALSE
17,5,0,FALSE
15,5,1,TRUE
14,2,0,FALSE
16,1,1,FALSE
13,4,0,TRUE
7,2,1,FALSE
14,1,0,FALSE
12,1,1,TRUE
14,3,0,TRUE
11,3,0,FALSE
19,4,1,FALSE
13,1,1,TRUE
20,1,0,TRUE
20,5,1,TRUE
21,1,1,TRUE
20,1,1,TRUE
10,3,1,FALSE
16,1,0,TRUE
10,3,1,FALSE
22,5,0,FALSE
15,4,0,TRUE
20,2,1,TRUE
11,2,0,TRUE
21,3,0,FALSE
17,3,0,FALSE
11,5,1,FALSE
11,5,0,TRUE
17,4,0,TRUE
12,5,1,TRUE
7,5,1,FALSE
18,4,1,TRUE
17,5,1,TRUE
8,2,1,FALSE
19,3,1,FALSE
6,4,1,FALSE
12,1,0,TRUE
16,5,1,TRUE
11,3,1,FALSE
10,3,1,FALSE
17,4,1,TRUE
17,3,0,TRUE
20,2,1,TRUE
7,4,1,TRUE
13,3,1,TRUE
20,4,0,TRUE
22,2,0,FALSE
11,5,0,FALSE
11,5,1,FALSE
19,2,0,TRUE
22,5,1,FALSE
11,3,1,FALSE
6,4,0,FALSE
21,3,0,FALSE
11,1,0,TRUE
9,3,1,FALSE
13,5,0,FALSE
8,2,0,FALSE
16,5,1,FALSE
21,2,0,TRUE
19,1,1,FALSE
17,1,1,FALSE
6,5,0,TRUE
16,4,1,TRUE
16,1,0,FALSE
22,5,0,TRUE
15,4,0,FALSE
9,4,0,TRUE
19,2,0,TRUE
22,2,0,FALSE
22,5,0,TRUE
15,1,0,FALSE
11,4,1,FALSE
18,2,1,FALSE
17,2,1,FALSE
9,2,1,TRUE
12,4,0,FALSE
7,1,0,TRUE
12,4,1,TRUE
9,4,0,FALSE
22,3,1,FALSE
12,4,1,FALSE
13,2,0,FALSE
19,5,0,TRUE
15,1,0,TRUE
19,5,0,FALSE
6,1,0,TRUE
19,3,1,FALSE
22,1,0,FALSE
13,2,0,FALSE
19,1,1,TRUE
22,4,0,TRUE
22,5,0,FALSE
15,2,0,TRUE
8,1,1,TRUE
15,2,1,TRUE
16,2,1,TRUE
21,1,1,TRUE
22,2,1,TRUE
12,4,0,FALSE
14,5,0,TRUE
11,5,1,FALSE
18,2,1,FALSE
14,3,0,FALSE
21,5,1,FALSE
6,2,1,FALSE
8,4,1,TRUE
19,1,1,TRUE
9,1,0,FALSE
12,4,1,FALSE
20,5,1,TRUE
13,2,0,TRUE
10,1,1,FALSE
15,3,1,FALSE
15,2,1,TRUE
18,3,1,FALSE
18,2,0,TRUE
21,1,1,FALSE
22,3,0,FALSE
20,3,1,TRUE
22,1,0,TRUE
15,3,1,FALSE
13,3,1,TRUE
19,4,1,FALSE
6,4,0,TRUE
18,3,0,TRUE
9,5,1,FALSE
9,5,0,FALSE
20,1,1,TRUE
7,2,0,TRUE
17,3,1,TRUE
6,2,0,TRUE
19,3,0,FALSE
7,2,1,FALSE
12,1,0,TRUE
6,5,1,FALSE
19,4,1,FALSE
22,1,1,FALSE
10,2,1,FALSE
14,1,1,TRUE
11,1,0,TRUE
19,2,1,TRUE
12,4,1,FALSE
22,1,1,TRUE
7,2,0,TRUE
10,3,0,TRUE
10,1,1,TRUE
15,2,1,FALSE
18,3,0,FALSE
13,1,0,FALSE
13,3,0,FALSE
19,4,0,TRUE
12,1,0,FALSE
17,1,1,TRUE
21,1,0,FALSE
12,2,1,TRUE
18,5,0,FALSE
18,2,0,TRUE
13,2,0,TRUE
9,5,1,FALSE
19,3,0,TRUE
21,2,1,TRUE
21,1,0,TRUE
13,4,1,TRUE
7,5,0,FALSE
16,3,0,TRUE
16,4,0,FALSE
6,1,0,FALSE
16,2,0,TRUE
9,2,0,FALSE
7,4,1,FALSE
14,3,1,TRUE
16,2,1,TRUE
10,3,1,TRUE
15,1,0,FALSE
14,4,1,TRUE
8,4,1,FALSE
8,4,1,FALSE
9,3,0,FALSE
12,2,0,FALSE
21,4,0,TRUE
21,5,1,TRUE
12,2,1,FALSE
18,5,1,TRUE
17,5,0,TRUE
18,4,0,FALSE
9,3,0,TRUE
17,1,0,TRUE
10,3,1,TRUE
7,5,1,FALSE
13,1,0,FALSE
10,5,0,FALSE
13,1,0,TRUE
20,4,1,TRUE
17,1,0,TRUE
14,1,0,FALSE
7,3,1,TRUE
6,2,0,FALSE
12,1,0,TRUE
15,3,1,TRUE
16,1,1,TRUE
18,1,0,TRUE
7,4,0,TRUE
6,2,0,TRUE
8,5,0,FALSE
15,5,0,TRUE
22,4,0,FALSE
16,5,0,TRUE
11,5,1,FALSE
12,5,0,TRUE
10,3,0,TRUE
18,4,1,TRUE
8,2,0,TRUE
12,5,1,TRUE
15,4,1,FALSE
10,2,0,TRUE
7,3,1,FALSE
9,1,1,FALSE
18,3,0,FALSE
15,5,0,FALSE
6,5,1,FALSE
17,5,0,FALSE
18,5,1,FALSE
9,5,1,FALSE
11,5,0,FALSE
14,1,1,FALSE
10,2,1,FALSE
19,2,1,FALSE
7,4,0,TRUE
21,1,0,FALSE
14,5,0,FALSE
7,1,1,TRUE
9,3,0,FALSE
12,4,1,FALSE
20,5,1,TRUE
10,1,1,FALSE
14,4,0,FALSE
6,2,0,TRUE
21,1,0,FALSE
19,1,1,FALSE
15,4,1,FALSE
12,1,1,TRUE
21,1,1,FALSE
16,3,0,TRUE
13,3,0,TRUE
6,5,1,TRUE
12,5,0,FALSE
11,4,0,FALSE
16,2,0,TRUE
13,2,1,TRUE
21,4,1,TRUE
22,3,1,FALSE
9,4,1,FALSE
20,4,1,TRUE
8,2,0,TRUE
6,3,1,TRUE
21,5,0,FALSE
11,2,1,FALSE
10,4,0,TRUE
15,1,1,TRUE
22,3,1,TRUE
22,3,1,TRUE
15,4,1,TRUE
12,1,0,TRUE
11,3,0,TRUE
14,2,1,TRUE
16,4,1,TRUE
17,1,0,FALSE
11,5,0,FALSE
17,3,1,TRUE
16,4,0,TRUE
21,5,0,FALSE
7,1,0,TRUE
18,3,1,TRUE
17,2,0,TRUE
18,1,0,TRUE
20,3,1,TRUE
12,4,1,TRUE
7,5,1,TRUE
15,4,0,TRUE
10,5,0,FALSE
21,2,1,TRUE
14,5,0,TRUE
17,5,0,TRUE
18,4,0,TRUE
8,3,0,TRUE
8,3,0,FALSE
8,2,1,FALSE
20,5,1,TRUE
8,3,0,FALSE
15,3,1,FALSE
16,5,0,TRUE
13,5,0,FALSE
13,2,0,TRUE
15,3,0,FALSE
6,3,0,TRUE
22,5,0,FALSE
18,3,1,TRUE
12,3,0,FALSE
19,5,1,TRUE
12,1,0,FALSE
22,1,1,TRUE
20,1,1,TRUE
10,5,0,TRUE
16,1,1,FALSE
6,3,1,TRUE
17,4,0,FALSE
21,4,1,FALSE
6,4,1,TRUE
22,5,1,TRUE
21,3,1,TRUE
20,5,0,FALSE
7,3,1,FALSE
21,4,0,TRUE
12,2,0,TRUE
18,1,1,FALSE
6,4,1,TRUE
15,4,0,FALSE
15,2,0,FALSE
17,5,0,FALSE
14,3,1,TRUE
19,3,1,FALSE
11,5,1,TRUE
10,3,1,FALSE
17,3,0,TRUE
20,1,0,TRUE
7,5,1,FALSE
6,3,1,FALSE
8,5,0,FALSE
8,3,1,TRUE
19,3,0,FALSE
17,3,1,TRUE
21,4,1,TRUE
18,3,1,TRUE
9,5,0,TRUE
11,1,1,FALSE
10,2,1,TRUE
11,5,0,FALSE
12,5,0,FALSE
13,2,0,TRUE
15,3,1,TRUE
15,5,1,FALSE
16,3,1,FALSE
6,5,1,TRUE
16,5,0,TRUE
17,1,0,FALSE
15,2,0,FALSE
22,3,1,FALSE
11,4,1,TRUE
19,2,1,FALSE
8,4,1,TRUE
12,5,1,TRUE
15,3,0,TRUE
17,4,1,FALSE
13,2,0,TRUE
18,1,1,FALSE
9,4,1,TRUE
19,4,1,FALSE
13,4,1,FALSE
8,4,0,FALSE
10,2,1,TRUE
6,4,0,FALSE
17,3,0,TRUE
10,3,1,FALSE
18,4,1,TRUE
12,5,0,FALSE
15,3,1,TRUE
10,5,1,FALSE
17,3,1,TRUE
16,1,0,FALSE
14,3,1,FALSE
16,4,0,FALSE
17,4,1,FALSE
12,3,0,TRUE
12,2,1,TRUE
15,4,1,TRUE
13,5,0,FALSE
18,2,1,TRUE
11,1,0,TRUE
12,3,0,TRUE
15,4,0,TRUE
14,4,0,FALSE
8,5,1,FALSE
16,4,1,TRUE
15,5,1,FALSE
19,4,1,TRUE
9,2,0,TRUE
7,5,1,FALSE
20,4,1,FALSE
9,4,1,TRUE
8,4,0,FALSE
19,4,0,FALSE
15,2,1,TRUE
15,2,1,TRUE
10,4,1,TRUE
16,3,0,FALSE
18,5,0,FALSE
19,3,0,FALSE
8,4,0,TRUE
8,5,0,TRUE
18,5,0,TRUE
17,1,1,TRUE
13,5,0,FALSE
20,1,1,TRUE
19,4,1,FALSE
13,3,0,FALSE
8,4,1,TRUE
17,2,0,FALSE
12,4,1,FALSE
13,1,0,TRUE
8,2,0,FALSE
18,3,0,TRUE
10,3,0,TRUE
21,1,0,FALSE
10,2,0,FALSE
15,1,0,TRUE
10,3,1,FALSE
7,5,0,FALSE
13,5,1,TRUE
6,5,1,FALSE
20,4,0,FALSE
19,3,0,TRUE
11,2,1,FALSE
12,4,1,TRUE
9,3,1,FALSE
7,2,1,FALSE
21,4,0,FALSE
9,1,0,FALSE
7,4,1,FALSE
18,3,1,FALSE
8,1,1,FALSE
14,1,0,TRUE
14,4,1,FALSE
16,5,1,TRUE
8,5,0,TRUE
15,3,1,FALSE
14,1,1,TRUE
11,5,1,FALSE
12,3,0,TRUE
19,4,1,FALSE
16,4,0,TRUE
12,4,1,FALSE
12,5,1,FALSE
18,4,0,FALSE
21,1,0,TRUE
17,3,0,FALSE
7,4,1,FALSE
12,4,0,FALSE
15,2,0,TRUE
15,5,1,FALSE
11,1,1,TRUE
17,1,1,TRUE
6,5,1,TRUE
9,1,0,TRUE
18,3,1,FALSE
10,1,0,TRUE
17,2,0,TRUE
12,2,0,TRUE
12,1,0,FALSE
18,2,1,FALSE
21,4,0,TRUE
7,4,0,FALSE
15,5,0,TRUE
7,3,1,FALSE
7,5,1,TRUE
12,4,1,FALSE
6,3,1,FALSE
9,4,0,FALSE
12,3,0,TRUE
22,2,0,TRUE
17,1,1,TRUE
7,4,0,FALSE
17,4,1,FALSE
22,3,0,TRUE
13,3,1,FALSE
21,4,0,FALSE
12,1,0,FALSE
8,5,0,FALSE
11,5,1,TRUE
7,4,0,TRUE
17,1,0,TRUE
19,3,0,FALSE
11,4,0,TRUE
7,5,0,FALSE
21,1,0,TRUE
7,1,0,TRUE
7,5,1,TRUE
18,4,0,FALSE
18,5,1,FALSE
18,3,0,TRUE
11,5,1,FALSE
21,3,1,TRUE
7,5,0,FALSE
15,3,0,FALSE
21,3,0,TRUE
16,2,1,FALSE
17,4,0,FALSE
16,1,1,TRUE
21,1,0,FALSE
20,3,0,TRUE
6,2,0,TRUE
13,1,0,FALSE
14,2,0,TRUE
16,2,0,TRUE
12,1,0,TRUE
17,4,0,TRUE
12,5,1,FALSE
11,4,1,TRUE
19,5,1,FALSE
9,4,1,FALSE
18,4,1,TRUE
21,2,1,FALSE
7,3,1,FALSE
16,1,1,TRUE
6,5,0,FALSE
19,2,0,TRUE
20,5,0,FALSE
14,4,1,FALSE
9,2,1,FALSE
6,4,0,TRUE
18,3,0,TRUE
12,5,0,TRUE
13,4,1,FALSE
9,4,0,FALSE
19,4,0,TRUE
15,2,0,TRUE
12,5,1,FALSE
12,3,1,FALSE
19,3,1,TRUE
16,5,0,TRUE
17,4,0,FALSE
13,5,0,TRUE
10,5,1,TRUE
12,4,1,TRUE
22,3,0,FALSE
18,1,1,FALSE
13,4,0,TRUE
6,3,1,FALSE
16,3,0,FALSE
6,2,0,TRUE
18,3,1,TRUE
19,3,0,TRUE
6,2,1,TRUE
19,5,0,TRUE
15,2,1,TRUE
8,3,1,TRUE
8,2,0,FALSE
11,1,1,TRUE
7,4,0,FALSE
9,5,0,FALSE
7,1,0,TRUE
8,4,0,TRUE
10,4,1,TRUE
10,4,1,FALSE
20,4,1,TRUE
13,1,0,FALSE
7,2,0,TRUE
13,5,0,TRUE
11,5,0,TRUE
16,2,1,TRUE
9,2,0,FALSE
15,5,1,FALSE
13,3,1,FALSE
18,2,0,TRUE
7,4,1,TRUE
15,2,0,FALSE
22,5,0,TRUE
22,1,0,FALSE
18,3,1,FALSE
13,1,0,TRUE
19,4,0,TRUE
8,5,1,TRUE
17,1,0,TRUE
6,3,1,TRUE
20,4,0,TRUE
18,2,1,TRUE
7,3,0,FALSE
9,1,1,FALSE
12,5,0,TRUE
15,4,0,TRUE
18,2,1,FALSE
19,4,0,FALSE
13,4,1,FALSE
13,2,1,TRUE
21,1,1,FALSE
22,2,0,FALSE
12,5,0,FALSE
15,3,0,TRUE
17,1,1,TRUE
10,1,1,FALSE
15,5,1,FALSE
10,3,1,TRUE
7,1,0,TRUE
10,2,1,FALSE
12,4,1,TRUE
21,3,1,FALSE
